date,household_id,region,has_solar,total_kwh,peak_kwh,off_peak_kwh,estimated_cost_usd,solar_savings_usd
2024-01-10,HH_059,Urban,1,8.8249,5.7945,3.0304,1.9031850000000001,0.441245
2024-01-10,HH_060,Semi-urban,0,8.704,5.2056,3.4983999999999997,1.8261599999999998,0.0
2024-01-10,HH_061,Semi-urban,0,7.9919,5.0604000000000005,2.9314999999999998,1.704825,0.0
2024-01-11,HH_001,Semi-urban,0,12.8051,7.7341,5.071,2.694175,0.0
2024-01-11,HH_002,Rural,0,5.2287,3.3081,1.9205999999999999,1.1151149999999999,0.0
2024-01-11,HH_003,Rural,1,4.501,3.0535,1.4475,0.9805,0.22505000000000003
2024-01-11,HH_004,Rural,0,5.1246,3.1389,1.9857,1.08258,0.0
2024-01-11,HH_005,Urban,0,13.4109,7.9751,5.4358,2.809145,0.0
2024-01-11,HH_006,Urban,0,8.6128,5.268,3.3448,1.81872,0.0
2024-01-11,HH_007,Urban,1,5.8619,4.6327,1.2292,1.342555,0.29309500000000005
2024-01-11,HH_008,Rural,0,5.5323,3.2688,2.2635,1.156725,0.0
2024-01-11,HH_009,Rural,0,5.2424,3.1448,2.0976,1.10084,0.0
2024-01-11,HH_010,Rural,0,5.3815,3.1572,2.2243,1.122945,0.0
2024-01-11,HH_011,Urban,0,8.4363,5.4014,3.0349,1.8055849999999998,0.0
2024-01-11,HH_012,Rural,1,4.5135000000000005,3.1753,1.3382,0.994555,0.22567500000000004
2024-01-11,HH_013,Rural,0,5.1596,3.2711,1.8885,1.10105,0.0
2024-01-11,HH_014,Semi-urban,0,8.6445,5.3278,3.3167,1.8294549999999998,0.0
2024-01-11,HH_015,Urban,1,5.9233,4.6876,1.2357,1.3572549999999999,0.296165
2024-01-11,HH_016,Urban,1,9.152800000000001,7.1938,1.959,2.0923000000000003,0.45764000000000005
2024-01-11,HH_017,Semi-urban,0,8.9841,5.5045,3.4796,1.898065,0.0
2024-01-11,HH_018,Rural,1,3.6117,2.9024,0.7093,0.831995,0.180585
2024-01-11,HH_019,Semi-urban,0,8.5777,5.3795,3.1982,1.824605,0.0
2024-01-11,HH_020,Semi-urban,0,8.6712,5.4190000000000005,3.2522,1.84258,0.0
2024-01-11,HH_021,Rural,1,4.2886,2.9699999999999998,1.3186,0.94029,0.21443
2024-01-11,HH_022,Urban,1,6.5323,4.8733,1.6589999999999998,1.4671750000000001,0.32661500000000004
2024-01-11,HH_023,Semi-urban,1,5.4796,4.4776,1.002,1.2696999999999998,0.27398
2024-01-11,HH_024,Semi-urban,1,8.3444,5.3741,2.9703,1.7890700000000002,0.41722000000000004
2024-01-11,HH_025,Semi-urban,0,8.7712,5.4274000000000004,3.3438,1.8584200000000002,0.0
2024-01-11,HH_026,Rural,0,5.03,3.2086,1.8214000000000001,1.07536,0.0
2024-01-11,HH_027,Urban,1,6.7507,4.8643,1.8864,1.4990350000000001,0.33753500000000003
2024-01-11,HH_028,Rural,0,5.2472,3.096,2.1512000000000002,1.09668,0.0
2024-01-11,HH_029,Rural,1,4.7695,3.1531,1.6164,1.030735,0.238475
2024-01-11,HH_030,Urban,1,6.1715,4.9622,1.2093,1.421945,0.30857500000000004
2024-01-11,HH_031,Rural,1,3.4563,2.846,0.6103000000000001,0.803045,0.17281500000000002
2024-01-11,HH_032,Urban,0,8.5327,5.3042,3.2285,1.810325,0.0
2024-01-11,HH_033,Urban,0,12.381499999999999,8.0162,4.3653,2.658845,0.0
2024-01-11,HH_034,Rural,0,5.2547,3.1761,2.0786000000000002,1.105815,0.0
2024-01-11,HH_035,Rural,0,5.2548,3.2787,1.9761,1.11609,0.0
2024-01-11,HH_036,Rural,0,5.8582,3.9639,1.8943,1.27512,0.0
2024-01-11,HH_037,Semi-urban,0,8.9144,5.5181000000000004,3.3963,1.88897,0.0
2024-01-11,HH_038,Urban,0,8.7195,5.3877,3.3318,1.846695,0.0
2024-01-11,HH_039,Rural,0,5.2581999999999995,3.2247,2.0335,1.1112,0.0
2024-01-11,HH_040,Semi-urban,0,8.5798,5.3204,3.2594000000000003,1.81901,0.0
2024-01-11,HH_041,Urban,0,8.8232,5.2328,3.5904,1.84676,0.0
2024-01-11,HH_042,Semi-urban,0,8.8209,5.3858,3.4351000000000003,1.8617149999999998,0.0
2024-01-11,HH_043,Urban,1,11.9723,7.6759,4.2964,2.563435,0.598615
2024-01-11,HH_044,Rural,0,4.9689,3.0857,1.8832,1.053905,0.0
2024-01-11,HH_045,Semi-urban,0,8.8729,5.2989999999999995,3.5739,1.8608349999999998,0.0
2024-01-11,HH_046,Rural,0,5.1415,3.2428,1.8987,1.095505,0.0
2024-01-11,HH_047,Semi-urban,1,7.4022,5.3668,2.0354,1.6470099999999999,0.37011
2024-01-11,HH_048,Rural,0,5.2674,3.3865000000000003,1.8809,1.12876,0.0
2024-01-11,HH_049,Rural,0,5.9388,3.3139,2.6249,1.22221,0.0
2024-01-11,HH_050,Urban,0,12.6263,7.7694,4.8568999999999996,2.670885,0.0
2024-01-11,HH_051,Rural,0,5.0639,3.2107,1.8532,1.0806550000000001,0.0
2024-01-11,HH_052,Rural,0,5.2297,3.1803999999999997,2.0493,1.102495,0.0
2024-01-11,HH_053,Rural,0,5.4096,3.3188999999999997,2.0907,1.14333,0.0
2024-01-11,HH_054,Rural,0,5.1115,3.2745,1.837,1.094175,0.0
2024-01-11,HH_055,Rural,1,4.3696,2.9762,1.3934,0.95306,0.21848
2024-01-11,HH_056,Rural,1,4.2905,3.0199,1.2706,0.945565,0.214525
2024-01-11,HH_057,Urban,0,8.4301,5.4073,3.0227999999999997,1.805245,0.0
2024-01-11,HH_058,Urban,0,8.5611,5.3019,3.2592,1.814355,0.0
2024-01-11,HH_059,Urban,1,8.0261,5.4183,2.6078,1.745745,0.401305
2024-01-11,HH_060,Semi-urban,0,8.511,5.2431,3.2679,1.80096,0.0
2024-01-11,HH_061,Semi-urban,0,8.3881,5.4021,2.9859999999999998,1.798425,0.0
2024-01-12,HH_001,Semi-urban,0,13.0406,7.9384,5.1022,2.74993,0.0
2024-01-12,HH_002,Rural,0,5.2406,3.208,2.0326,1.10689,0.0
2024-01-12,HH_003,Rural,1,4.7726,3.0761000000000003,1.6965,1.0235,0.23863
2024-01-12,HH_004,Rural,0,5.367,3.3399,2.0271,1.13904,0.0
2024-01-12,HH_005,Urban,0,13.002600000000001,8.0703,4.9323,2.7574199999999998,0.0
2024-01-12,HH_006,Urban,0,8.2287,5.1855,3.0432,1.752855,0.0
2024-01-12,HH_007,Urban,1,5.6385,4.5719,1.0666,1.3029650000000002,0.281925
2024-01-12,HH_008,Rural,0,5.3886,3.3797,2.0089,1.14626,0.0
2024-01-12,HH_009,Rural,0,5.4282,3.3141,2.1141,1.14564,0.0
2024-01-12,HH_010,Rural,0,5.3093,3.2355,2.0738,1.119945,0.0
2024-01-12,HH_011,Urban,0,8.83,5.4088,3.4212000000000002,1.86538,0.0
2024-01-12,HH_012,Rural,1,4.3102,2.9760999999999997,1.3341,0.94414,0.21551
2024-01-12,HH_013,Rural,0,5.2164,3.3945,1.8219,1.12191,0.0
2024-01-12,HH_014,Semi-urban,0,8.6721,5.2752,3.3969,1.828335,0.0
2024-01-12,HH_015,Urban,1,5.8115,4.5439,1.2676,1.326115,0.29057499999999997
2024-01-12,HH_016,Urban,1,9.9574,7.4604,2.497,2.23965,0.49787000000000003
2024-01-12,HH_017,Semi-urban,0,8.5649,5.4165,3.1484,1.8263850000000001,0.0
2024-01-12,HH_018,Rural,1,3.4224,2.7840000000000003,0.6384,0.79176,0.17112000000000002
2024-01-12,HH_019,Semi-urban,0,8.5512,5.1196,3.4316,1.79464,0.0
2024-01-12,HH_020,Semi-urban,0,8.504,5.327,3.177,1.8083,0.0
2024-01-12,HH_021,Rural,1,4.1934000000000005,2.9137,1.2797,0.92038,0.20967000000000002
2024-01-12,HH_022,Urban,1,6.6463,4.8624,1.7839,1.483185,0.332315
2024-01-12,HH_023,Semi-urban,1,5.7875,4.4203,1.3672,1.310155,0.289375
2024-01-12,HH_024,Semi-urban,1,8.1619,5.3292,2.8327,1.757205,0.408095
2024-01-12,HH_025,Semi-urban,0,8.762,5.3746,3.3874,1.85176,0.0
2024-01-12,HH_026,Rural,0,5.1203,3.232,1.8883,1.091245,0.0
2024-01-12,HH_027,Urban,1,6.5901,5.0153,1.5748,1.4900449999999998,0.329505
2024-01-12,HH_028,Rural,0,5.1522,3.2185,1.9337,1.09468,0.0
2024-01-12,HH_029,Rural,1,4.5784,3.1427,1.4357,1.00103,0.22892
2024-01-12,HH_030,Urban,1,5.8727,4.4369,1.4358,1.324595,0.29363500000000003
2024-01-12,HH_031,Rural,1,3.694,2.9331,0.7609,0.84741,0.1847
2024-01-12,HH_032,Urban,0,8.6872,5.3239,3.3633,1.83547,0.0
2024-01-12,HH_033,Urban,0,12.5661,7.8574,4.7087,2.670655,0.0
2024-01-12,HH_034,Rural,0,5.3439,3.3765,1.9674,1.139235,0.0
2024-01-12,HH_035,Rural,0,5.4807,3.3566000000000003,2.1241,1.157765,0.0
2024-01-12,HH_036,Rural,0,5.7917000000000005,3.2606,2.5311,1.194815,0.0
2024-01-12,HH_037,Semi-urban,0,8.562100000000001,5.3063,3.2558,1.814945,0.0
2024-01-12,HH_038,Urban,0,8.6669,5.1977,3.4692,1.8198050000000001,0.0
2024-01-12,HH_039,Rural,0,5.2578,3.2359999999999998,2.0218,1.1122699999999999,0.0
2024-01-12,HH_040,Semi-urban,0,8.9475,5.4561,3.4914,1.8877350000000002,0.0
2024-01-12,HH_041,Urban,0,8.9555,5.4723,3.4832,1.890555,0.0
2024-01-12,HH_042,Semi-urban,0,8.850999999999999,5.2629,3.5881,1.8539400000000001,0.0
2024-01-12,HH_043,Urban,1,11.8489,7.9824,3.8665,2.5755749999999997,0.592445
2024-01-12,HH_044,Rural,0,5.228,3.3151,1.9129,1.11571,0.0
2024-01-12,HH_045,Semi-urban,0,8.4706,5.2805,3.1900999999999997,1.7986399999999998,0.0
2024-01-12,HH_046,Rural,0,5.2957,3.3125,1.9832,1.125605,0.0
2024-01-12,HH_047,Semi-urban,1,6.6854,4.8815,1.8039,1.49096,0.33427
2024-01-12,HH_048,Rural,0,5.2497,3.2634,1.9863,1.1137949999999999,0.0
2024-01-12,HH_049,Rural,0,5.4086,3.3615,2.0471,1.14744,0.0
2024-01-12,HH_050,Urban,0,12.1976,7.5883,4.6093,2.58847,0.0
2024-01-12,HH_051,Rural,0,5.131,3.1868,1.9442,1.08833,0.0
2024-01-12,HH_052,Rural,0,5.4363,3.2603,2.176,1.141475,0.0
2024-01-12,HH_053,Rural,0,5.2093,3.1969,2.0124,1.1010849999999999,0.0
2024-01-12,HH_054,Rural,0,5.1312999999999995,3.3407999999999998,1.7905,1.103775,0.0
2024-01-12,HH_055,Rural,1,4.3056,3.0476,1.258,0.9506,0.21528000000000003
2024-01-12,HH_056,Rural,1,4.191,2.9415,1.2495,0.9228000000000001,0.20955000000000001
2024-01-12,HH_057,Urban,0,8.502699999999999,5.2437,3.259,1.799775,0.0
2024-01-12,HH_058,Urban,0,8.9649,5.3404,3.6245,1.8787749999999999,0.0
2024-01-12,HH_059,Urban,1,8.21,5.1498,3.0602,1.74648,0.4105000000000001
2024-01-12,HH_060,Semi-urban,0,8.2457,5.2288,3.0169,1.759735,0.0
2024-01-12,HH_061,Semi-urban,0,8.6506,5.4424,3.2081999999999997,1.8418299999999999,0.0
2024-01-13,HH_001,Semi-urban,0,13.3241,8.324,5.0001,2.831015,0.0
2024-01-13,HH_002,Rural,0,5.2066,3.1615,2.0451,1.09714,0.0
2024-01-13,HH_003,Rural,1,4.5037,2.9941,1.5096,0.974965,0.22518500000000002
2024-01-13,HH_004,Rural,0,5.0676,3.165,1.9026,1.07664,0.0
2024-01-13,HH_005,Urban,0,12.8529,7.791300000000001,5.0616,2.707065,0.0
2024-01-13,HH_006,Urban,0,8.9418,5.367,3.5748,1.87797,0.0
2024-01-13,HH_007,Urban,1,6.1382,4.8313,1.3069,1.4038599999999999,0.30691
2024-01-13,HH_008,Rural,0,5.1822,3.0849,2.0973,1.08582,0.0
2024-01-13,HH_009,Rural,0,5.0948,3.0537,2.0411,1.06959,0.0
2024-01-13,HH_010,Rural,0,4.9738,3.1732,1.8006,1.06339,0.0
2024-01-13,HH_011,Urban,0,8.6578,5.3563,3.3015,1.8343,0.0
2024-01-13,HH_012,Rural,1,4.0825,2.8706,1.2119,0.899435,0.204125
2024-01-13,HH_013,Rural,0,5.0594,3.2418,1.8176,1.0830899999999999,0.0
2024-01-13,HH_014,Semi-urban,0,8.1586,5.2867,2.8719,1.75246,0.0
2024-01-13,HH_015,Urban,1,5.8322,4.7025999999999994,1.1296,1.34509,0.29161000000000004
2024-01-13,HH_016,Urban,1,9.683300000000001,7.343,2.3403,2.186795,0.48416500000000007
2024-01-13,HH_017,Semi-urban,0,8.3051,5.2401,3.065,1.769775,0.0
2024-01-13,HH_018,Rural,1,3.5581,2.7628,0.7953,0.809995,0.177905
2024-01-13,HH_019,Semi-urban,0,8.8901,5.2734,3.6167,1.860855,0.0
2024-01-13,HH_020,Semi-urban,0,8.6266,5.3774,3.2492,1.8317299999999999,0.0
2024-01-13,HH_021,Rural,1,4.2469,2.9558,1.2911000000000001,0.932615,0.212345
2024-01-13,HH_022,Urban,1,7.0452,5.102,1.9432,1.56698,0.35226
2024-01-13,HH_023,Semi-urban,1,5.9042,4.5987,1.3054999999999999,1.3455,0.29521000000000003
2024-01-13,HH_024,Semi-urban,1,8.1776,4.9491000000000005,3.2285,1.7215500000000001,0.40888
2024-01-13,HH_025,Semi-urban,0,8.814,5.3207,3.4933,1.85417,0.0
2024-01-13,HH_026,Rural,0,5.2632,3.1932,2.07,1.1088,0.0
2024-01-13,HH_027,Urban,1,6.4968,4.8403,1.6565,1.45855,0.32484
2024-01-13,HH_028,Rural,0,5.4231,3.3317,2.0914,1.146635,0.0
2024-01-13,HH_029,Rural,1,4.8225,3.1165,1.706,1.0350249999999999,0.241125
2024-01-13,HH_030,Urban,1,5.9571,4.8072,1.1499,1.374285,0.297855
2024-01-13,HH_031,Rural,1,3.5102,2.7918,0.7184,0.8057099999999999,0.17551000000000003
2024-01-13,HH_032,Urban,0,8.7649,5.4575,3.3074,1.8604849999999997,0.0
2024-01-13,HH_033,Urban,0,13.1038,8.059000000000001,5.0447999999999995,2.7714700000000003,0.0
2024-01-13,HH_034,Rural,0,4.9845,3.1329,1.8516,1.060965,0.0
2024-01-13,HH_035,Rural,0,4.9862,3.1318,1.8544,1.06111,0.0
2024-01-13,HH_036,Rural,0,5.3251,3.2215000000000003,2.1036,1.120915,0.0
2024-01-13,HH_037,Semi-urban,0,9.0771,5.2292,3.8479,1.8844849999999997,0.0
2024-01-13,HH_038,Urban,0,8.7119,5.4978,3.2141,1.856565,0.0
2024-01-13,HH_039,Rural,0,5.1495999999999995,3.1526,1.9969999999999999,1.0877,0.0
2024-01-13,HH_040,Semi-urban,0,9.330499999999999,5.4836,3.8468999999999998,1.947935,0.0
2024-01-13,HH_041,Urban,0,9.1143,5.5609,3.5534,1.923235,0.0
2024-01-13,HH_042,Semi-urban,0,8.6489,5.3772,3.2717,1.835055,0.0
2024-01-13,HH_043,Urban,1,12.735899999999999,8.1491,4.5868,2.725295,0.636795
2024-01-13,HH_044,Rural,0,5.3809,3.2094,2.1715,1.128075,0.0
2024-01-13,HH_045,Semi-urban,0,8.8208,5.3411,3.4797000000000002,1.85723,0.0
2024-01-13,HH_046,Rural,0,5.1678,3.1707,1.9971,1.09224,0.0
2024-01-13,HH_047,Semi-urban,1,7.1084,5.1201,1.9883,1.5782699999999998,0.35542
2024-01-13,HH_048,Rural,0,5.1738,3.0524,2.1214,1.08131,0.0
2024-01-13,HH_049,Rural,0,5.5909,3.3348,2.2561,1.172115,0.0
2024-01-13,HH_050,Urban,0,12.7409,7.6479,5.093,2.675925,0.0
2024-01-13,HH_051,Rural,0,5.2665,3.1293,2.1372,1.102905,0.0
2024-01-13,HH_052,Rural,0,4.9473,3.1012,1.8461,1.052215,0.0
2024-01-13,HH_053,Rural,0,5.302,3.2438,2.0582,1.1196799999999998,0.0
2024-01-13,HH_054,Rural,0,5.3741,3.1761,2.198,1.1237249999999999,0.0
2024-01-13,HH_055,Rural,1,4.3068,3.1802,1.1266,0.96404,0.21534
2024-01-13,HH_056,Rural,1,4.2396,2.9067,1.3329,0.9266099999999999,0.21198000000000003
2024-01-13,HH_057,Urban,0,8.597999999999999,5.3839,3.2141,1.82809,0.0
2024-01-13,HH_058,Urban,0,8.7142,5.3291,3.3851,1.8400400000000001,0.0
2024-01-13,HH_059,Urban,1,8.2011,5.209,2.9921,1.7510649999999999,0.41005500000000006
2024-01-13,HH_060,Semi-urban,0,8.6853,5.2794,3.4059,1.8307349999999998,0.0
2024-01-13,HH_061,Semi-urban,0,9.061,5.5236,3.5374,1.9115099999999998,0.0
2024-01-14,HH_001,Semi-urban,0,12.8468,7.9079,4.9389,2.71781,0.0
2024-01-14,HH_002,Rural,0,4.9538,3.003,1.9508,1.04337,0.0
2024-01-14,HH_003,Rural,1,5.0239,3.2255,1.7984,1.0761349999999998,0.251195
2024-01-14,HH_004,Rural,0,4.9881,3.1852,1.8029,1.066735,0.0
2024-01-14,HH_005,Urban,0,13.0934,8.2163,4.8771,2.78564,0.0
2024-01-14,HH_006,Urban,0,8.4033,5.3367,3.0665999999999998,1.794165,0.0
2024-01-14,HH_007,Urban,1,6.0527999999999995,4.5687,1.4841,1.36479,0.30264
2024-01-14,HH_008,Rural,0,5.3992,3.0941,2.3051,1.11929,0.0
2024-01-14,HH_009,Rural,0,5.0139,3.1432,1.8707,1.066405,0.0
2024-01-14,HH_010,Rural,0,5.1055,3.2245,1.881,1.0882749999999999,0.0
2024-01-14,HH_011,Urban,0,8.6839,5.0950999999999995,3.5888,1.8120949999999998,0.0
2024-01-14,HH_012,Rural,1,4.3556,3.079,1.2766,0.9612400000000001,0.21778
2024-01-14,HH_013,Rural,0,5.395,3.3263,2.0686999999999998,1.14188,0.0
2024-01-14,HH_014,Semi-urban,0,8.8101,5.4811,3.3289999999999997,1.8696249999999999,0.0
2024-01-14,HH_015,Urban,1,5.8972,4.6019,1.2953000000000001,1.34477,0.29486
2024-01-14,HH_016,Urban,1,9.0114,7.1249,1.8865,2.0642,0.45057
2024-01-14,HH_017,Semi-urban,0,8.9524,5.4044,3.548,1.8833,0.0
2024-01-14,HH_018,Rural,1,3.6104,2.7431,0.8673,0.81587,0.18052
2024-01-14,HH_019,Semi-urban,0,8.3376,5.1072999999999995,3.2303,1.7613699999999999,0.0
2024-01-14,HH_020,Semi-urban,0,8.6743,5.3161000000000005,3.3582,1.8327550000000001,0.0
2024-01-14,HH_021,Rural,1,4.0075,2.8488,1.1587,0.886005,0.20037500000000003
2024-01-14,HH_022,Urban,1,6.65,4.9707,1.6793,1.49457,0.3325
2024-01-14,HH_023,Semi-urban,1,6.0179,4.5786999999999995,1.4392,1.360555,0.300895
2024-01-14,HH_024,Semi-urban,1,8.212,5.2588,2.9532000000000003,1.7576800000000001,0.4106
2024-01-14,HH_025,Semi-urban,0,8.6819,5.39,3.2919,1.8412849999999998,0.0
2024-01-14,HH_026,Rural,0,5.0795,3.1645,1.915,1.0783749999999999,0.0
2024-01-14,HH_027,Urban,1,6.5887,4.9977,1.591,1.488075,0.32943500000000003
2024-01-14,HH_028,Rural,0,5.1746,3.1767,1.9979,1.0938599999999998,0.0
2024-01-14,HH_029,Rural,1,4.7215,3.2003,1.5211999999999999,1.028255,0.236075
2024-01-14,HH_030,Urban,1,5.874,4.6834,1.1906,1.34944,0.2937
2024-01-14,HH_031,Rural,1,3.7362,2.6931,1.0431000000000001,0.8297399999999999,0.18681000000000003
2024-01-14,HH_032,Urban,0,9.0013,5.4439,3.5574,1.894585,0.0
2024-01-14,HH_033,Urban,0,13.6578,8.2997,5.3581,2.87864,0.0
2024-01-14,HH_034,Rural,0,5.6655,3.3815,2.284,1.187975,0.0
2024-01-14,HH_035,Rural,0,5.2198,3.1177,2.1021,1.09474,0.0
2024-01-14,HH_036,Rural,0,5.0905,3.218,1.8725,1.085375,0.0
2024-01-14,HH_037,Semi-urban,0,8.8195,5.4758,3.3437,1.8705049999999999,0.0
2024-01-14,HH_038,Urban,0,8.6746,5.4018999999999995,3.2727,1.8413799999999998,0.0
2024-01-14,HH_039,Rural,0,4.8632,3.2001999999999997,1.663,1.0494999999999999,0.0
2024-01-14,HH_040,Semi-urban,0,8.91,5.5358,3.3742,1.89008,0.0
2024-01-14,HH_041,Urban,0,8.8407,5.4182,3.4225,1.8679249999999998,0.0
2024-01-14,HH_042,Semi-urban,0,9.112,5.2696,3.8424,1.8937599999999999,0.0
2024-01-14,HH_043,Urban,1,12.4046,7.9878,4.4168,2.65947,0.6202300000000001
2024-01-14,HH_044,Rural,0,5.3757,3.1856,2.1901,1.124915,0.0
2024-01-14,HH_045,Semi-urban,0,8.5736,5.2964,3.2772,1.81568,0.0
2024-01-14,HH_046,Rural,0,5.4456,3.4758,1.9698,1.16442,0.0
2024-01-14,HH_047,Semi-urban,1,7.0024,5.1664,1.836,1.5670000000000002,0.35012
2024-01-14,HH_048,Rural,0,5.3008999999999995,3.218,2.0829,1.116935,0.0
2024-01-14,HH_049,Rural,0,4.9396,3.0444,1.8952,1.04538,0.0
2024-01-14,HH_050,Urban,0,12.656,7.8311,4.8249,2.6815100000000003,0.0
2024-01-14,HH_051,Rural,0,5.3417,3.2861000000000002,2.0556,1.1298650000000001,0.0
2024-01-14,HH_052,Rural,0,5.204,3.2441,1.9599,1.10501,0.0
2024-01-14,HH_053,Rural,0,5.3548,3.2106,2.1442,1.12428,0.0
2024-01-14,HH_054,Rural,0,5.3014,3.1886,2.1128,1.11407,0.0
2024-01-14,HH_055,Rural,1,4.3739,3.0737,1.3002,0.9634550000000001,0.218695
2024-01-14,HH_056,Rural,1,4.5224,3.0583,1.4641,0.98419,0.22612000000000002
2024-01-14,HH_057,Urban,0,8.6145,5.336,3.2785,1.8257750000000001,0.0
2024-01-14,HH_058,Urban,0,8.6775,5.3539,3.3236,1.837015,0.0
2024-01-14,HH_059,Urban,1,8.517,5.2611,3.2559,1.8036599999999998,0.42585
2024-01-14,HH_060,Semi-urban,0,9.5668,6.2256,3.3412,2.0575799999999997,0.0
2024-01-14,HH_061,Semi-urban,0,8.8215,5.4376,3.3838999999999997,1.866985,0.0
2024-01-15,HH_001,Semi-urban,0,13.3367,8.3833,4.9534,2.838835,0.0
2024-01-15,HH_002,Rural,0,5.0804,3.0087,2.0717,1.06293,0.0
2024-01-15,HH_003,Rural,1,4.4989,3.0406,1.4583,0.978895,0.224945
2024-01-15,HH_004,Rural,0,5.9628000000000005,3.9648999999999996,1.9979,1.2909099999999998,0.0
2024-01-15,HH_005,Urban,0,13.372,8.3185,5.0535,2.83765,0.0
2024-01-15,HH_006,Urban,0,8.3152,5.2588,3.0564,1.7731599999999998,0.0
2024-01-15,HH_007,Urban,1,6.0023,4.7005,1.3018,1.370395,0.300115
2024-01-15,HH_008,Rural,0,5.1367,3.1776,1.9590999999999998,1.088265,0.0
2024-01-15,HH_009,Rural,0,5.3442,3.2317,2.1125,1.1248,0.0
2024-01-15,HH_010,Rural,0,5.1655,3.2902,1.8753,1.103845,0.0
2024-01-15,HH_011,Urban,0,9.291,5.6258,3.6652,1.95623,0.0
2024-01-15,HH_012,Rural,1,4.3987,3.016,1.3827,0.9614050000000001,0.219935
2024-01-15,HH_013,Rural,0,5.0851,3.1624999999999996,1.9225999999999999,1.0790149999999998,0.0
2024-01-15,HH_014,Semi-urban,0,8.0777,5.0598,3.0179,1.717635,0.0
2024-01-15,HH_015,Urban,1,5.8954,4.6191,1.2763,1.3462200000000002,0.29477000000000003
2024-01-15,HH_016,Urban,1,8.8955,7.0923,1.8032,2.043555,0.44477500000000003
2024-01-15,HH_017,Semi-urban,0,8.9323,5.413,3.5193,1.881145,0.0
2024-01-15,HH_018,Rural,1,3.6575,2.8839,0.7736000000000001,0.8370150000000001,0.182875
2024-01-15,HH_019,Semi-urban,0,8.7189,5.263,3.4558999999999997,1.8341349999999998,0.0
2024-01-15,HH_020,Semi-urban,0,8.5325,5.4835,3.049,1.828225,0.0
2024-01-15,HH_021,Rural,1,4.1357,3.087,1.0487,0.9290550000000001,0.206785
2024-01-15,HH_022,Urban,1,6.2138,4.5893,1.6245,1.391,0.31069
2024-01-15,HH_023,Semi-urban,1,5.7024,4.5087,1.1937,1.30623,0.28512
2024-01-15,HH_024,Semi-urban,1,8.6356,5.5028,3.1328,1.8456199999999998,0.43178000000000005
2024-01-15,HH_025,Semi-urban,0,8.2355,5.2074,3.0281,1.756065,0.0
2024-01-15,HH_026,Rural,0,5.485,3.3102,2.1748,1.15377,0.0
2024-01-15,HH_027,Urban,1,6.4425,4.8147,1.6278,1.447845,0.322125
2024-01-15,HH_028,Rural,0,5.3748000000000005,3.2713,2.1035,1.13335,0.0
2024-01-15,HH_029,Rural,1,4.7754,3.1042,1.6712,1.0267300000000001,0.23877000000000004
2024-01-15,HH_030,Urban,1,5.6994,4.6643,1.0351,1.32134,0.28497
2024-01-15,HH_031,Rural,1,3.7248,2.9725,0.7523,0.85597,0.18624000000000002
2024-01-15,HH_032,Urban,0,8.5345,5.3734,3.1611,1.817515,0.0
2024-01-15,HH_033,Urban,0,12.5765,7.716,4.8605,2.658075,0.0
2024-01-15,HH_034,Rural,0,5.3242,3.1872,2.137,1.11735,0.0
2024-01-15,HH_035,Rural,0,5.2139,3.1756,2.0383,1.099645,0.0
2024-01-15,HH_036,Rural,0,5.1516,3.206,1.9456,1.09334,0.0
2024-01-15,HH_037,Semi-urban,0,8.5771,5.0453,3.5318,1.7910949999999999,0.0
2024-01-15,HH_038,Urban,0,9.2859,5.5466,3.7393,1.9475449999999999,0.0
2024-01-15,HH_039,Rural,0,5.0743,3.2300999999999997,1.8442,1.084155,0.0
2024-01-15,HH_040,Semi-urban,0,8.943,5.4937000000000005,3.4493,1.8908200000000002,0.0
2024-01-15,HH_041,Urban,0,8.4927,5.5141,2.9786,1.825315,0.0
2024-01-15,HH_042,Semi-urban,0,8.6282,5.1588,3.4694,1.8101099999999999,0.0
2024-01-15,HH_043,Urban,1,11.9491,7.5523,4.3968,2.547595,0.597455
2024-01-15,HH_044,Rural,0,5.2347,3.2791,1.9556,1.113115,0.0
2024-01-15,HH_045,Semi-urban,0,8.6106,5.4102,3.2004,1.8326099999999999,0.0
2024-01-15,HH_046,Rural,0,5.1279,3.1817,1.9462,1.087355,0.0
2024-01-15,HH_047,Semi-urban,1,6.6718,5.0147,1.6571,1.50224,0.33359000000000005
2024-01-15,HH_048,Rural,0,5.1076,3.2295,1.8781,1.08909,0.0
2024-01-15,HH_049,Rural,0,5.1522,3.2722,1.88,1.10005,0.0
2024-01-15,HH_050,Urban,0,13.9045,8.4592,5.4453,2.9315949999999997,0.0
2024-01-15,HH_051,Rural,0,5.2,3.2193,1.9807,1.1019299999999999,0.0
2024-01-15,HH_052,Rural,0,5.2291,3.2057,2.0234,1.104935,0.0
2024-01-15,HH_053,Rural,0,5.3679,3.3163,2.0516,1.136815,0.0
2024-01-15,HH_054,Rural,0,5.2929,3.2515,2.0414,1.119085,0.0
2024-01-15,HH_055,Rural,1,4.2223,3.0391,1.1832,0.937255,0.211115
2024-01-15,HH_056,Rural,1,4.007,2.9794,1.0276,0.89899,0.20035
2024-01-15,HH_057,Urban,0,8.9055,5.4885,3.417,1.884675,0.0
2024-01-15,HH_058,Urban,0,8.6667,5.3269,3.3398,1.832695,0.0
2024-01-15,HH_059,Urban,1,8.464500000000001,5.3977,3.0668,1.8094450000000002,0.4232250000000001
